iter	RMSE
315	0.02945055289
316	0.02944357104
317	0.02944193086
318	0.02943489348
319	0.02942847855
320	0.02942099618
321	0.02941432335
322	0.02940894272
323	0.02940422274
324	0.02940068402
325	0.02939488119
326	0.02939120424
327	0.02937838974
328	0.0293751709
329	0.02936218731
330	0.0293596405
331	0.02935730255
332	0.02935275632
333	0.02934764727
334	0.02933913237
335	0.02932639242
336	0.029321628
337	0.02931980741
338	0.02931694742
339	0.02931260822
340	0.02930917701
341	0.02930534737
342	0.02930198113
343	0.02929207478
344	0.02929012151
345	0.02928783919
346	0.02927932004
347	0.02926683983
348	0.02926676342
349	0.02925788998
350	0.02924452835
351	0.02923732045
352	0.02922104594
353	0.02921498175
354	0.02920553034
355	0.02919559386
356	0.02919267481
357	0.02918926371
358	0.0291832672
359	0.02917861052
360	0.02917420317
361	0.02916474523
362	0.02916048425
363	0.02915765257
364	0.02915202309
365	0.02914452512
366	0.02913776276
367	0.02913376425
368	0.02912523024
369	0.02911470307
370	0.02910694207
371	0.02910117262
372	0.02909581858
373	0.02909095035
374	0.02908741985
375	0.02907877272
376	0.0290726704
377	0.02906808666
378	0.02906668955
379	0.0290530036
380	0.02904692978
381	0.02903962683
382	0.02903694162
383	0.02902692355
384	0.0290211427
385	0.02901772143
386	0.02900440403
387	0.02899817349
388	0.02898571203
389	0.02898088116
390	0.02897303485
391	0.02897232271
392	0.02896975739
393	0.02896471982
394	0.02895360631
395	0.0289437779
396	0.02893503431
397	0.02892882474
398	0.02890948758
399	0.02890076596
400	0.02890046696
401	0.02889008125
402	0.02887818929
403	0.02886681182
404	0.02886138602
405	0.02885571074
406	0.02884681715
407	0.02884438098
408	0.02883921028
409	0.02883462088
410	0.02883051363
411	0.02882918408
412	0.02882767536
413	0.02882402542
414	0.02881332513
415	0.02881016978
416	0.02880560019
417	0.02879846298
418	0.02879412043
419	0.02878612251
420	0.02878326892
421	0.02877727491
422	0.02877277414
423	0.02876497907
424	0.02876044684
425	0.02874834844
426	0.02874138215
427	0.02873392773
428	0.0287274267
429	0.02872206371
430	0.02872004959
431	0.02870892684
432	0.02870656184
433	0.0287002367
434	0.02869039609
435	0.02868597225
436	0.02868118698
437	0.02867867411
438	0.02867390322
439	0.02867002806
440	0.02866599016
441	0.02865889061
442	0.02865695554
443	0.02864766838
444	0.02864324021
445	0.02863319533
446	0.02862607433
447	0.02862033267
448	0.02861812514
449	0.02860993904
450	0.02860332239
451	0.02859541672
452	0.02856837474
453	0.02856452973
454	0.02855994004
455	0.02855056281
456	0.02853641257
457	0.02852439773
458	0.02852050947
459	0.02851921215
460	0.02850877228
461	0.02849902782
462	0.02849184377
463	0.02847383313
464	0.02846752409
465	0.02845974817
466	0.02845734137
467	0.02844890887
468	0.02844527328
469	0.02843620253
470	0.02843291558
471	0.0284310338
472	0.02842238628
473	0.0284164582
474	0.02841469722
475	0.02841060654
476	0.02840116333
477	0.02839491588
478	0.02839271997
479	0.02838519561
480	0.02837948058
481	0.02837234456
482	0.02836289085
483	0.028359367
484	0.02835123673
485	0.02834523291
486	0.02833675723
487	0.02832790607
488	0.02832657805
489	0.02832459559
490	0.02831877043
491	0.02831011661
492	0.02830401426
493	0.02829961649
494	0.02829736402
495	0.02829476633
496	0.02829179473
497	0.02828994514
498	0.02828684846
499	0.02828466078
500	0.02828146293
501	0.02827413544
502	0.02826770274
503	0.02825738613
504	0.02825429293
505	0.02824620625
506	0.02824314489
507	0.02823768545
508	0.02823667567
509	0.02823524661
510	0.02823359189
511	0.0282282982
512	0.02822370633
513	0.02820060798
514	0.02819862198
515	0.02819126877
516	0.02818862389
517	0.02818537074
518	0.02818370463
519	0.02817654978
520	0.02817498601
521	0.02817096546
522	0.02816757007
523	0.02816450146
524	0.02815949003
525	0.02815303046
526	0.02814916043
527	0.02814610455
528	0.02814063808
529	0.02814059269
530	0.02813828111
531	0.02813406991
532	0.02812944981
533	0.02812737958
534	0.02812384958
535	0.02812075857
536	0.02811453343
537	0.02811099534
538	0.02811047073
539	0.0281093457
540	0.02810647347
541	0.02809871791
542	0.02809750144
543	0.02809652276
544	0.02809156902
545	0.02808295604
546	0.02807817577
547	0.02806883354
548	0.02806682028
549	0.02805655994
550	0.02805581087
551	0.02805242922
552	0.02805173151
553	0.02804908349
554	0.02804518558
555	0.02804091738
556	0.02803802146
557	0.0280369709
558	0.02803306798
559	0.02802165373
560	0.02801734823
561	0.02800843806
562	0.02800556698
563	0.0279971969
564	0.02799002131
565	0.02798938989
566	0.02797852887
567	0.02797125361
568	0.02796662021
569	0.02796422146
570	0.02795777329
571	0.02795360068
572	0.02795051228
573	0.02793986585
574	0.02793970656
575	0.02793507322
576	0.02792879334
577	0.02792470015
578	0.02792414658
579	0.02792060106
580	0.02791811912
581	0.02791298753
582	0.02790857772
583	0.02790313721
584	0.02790243956
585	0.02789089221
586	0.027890302
587	0.02788246894
588	0.02787893471
589	0.0278748801
590	0.0278691938
591	0.02786767549
592	0.02786664052
593	0.02786467826
594	0.0278595095
595	0.02785563362
596	0.02785513437
597	0.02784806843
598	0.02784457876
599	0.02784306554
600	0.02783760957
601	0.02783165426
602	0.0278233502
603	0.02781358304
604	0.02781046389
605	0.02780725072
606	0.0277978109
607	0.02779465862
608	0.02779032041
609	0.02778532168
610	0.02778291207
611	0.02777951442
612	0.02777523199
613	0.0277730838
614	0.02777157967
615	0.02776564277
616	0.02776153029
617	0.02775997956
618	0.02775337839
619	0.02775048132
620	0.02774712702
621	0.02774469868
622	0.02774079896
623	0.02773889148
624	0.02773431523
625	0.02772534158
626	0.02772023984
627	0.02771881235
628	0.02771767611
629	0.02771476014
630	0.02770880552
631	0.02770023397
632	0.02769517012
633	0.02769333888
634	0.02768931283
635	0.02768286531
636	0.02767966295
637	0.02767651471
638	0.02767536493
639	0.02767244461
640	0.02766001867
641	0.02765660308
642	0.02764886991
643	0.02764492213
644	0.02763985969
645	0.02763391364
646	0.02763108237
647	0.02762774462
648	0.02762565844
649	0.02761313528
650	0.02760742164
651	0.02760590217
652	0.02759952702
653	0.02759361445
654	0.02759018074
655	0.02758380683
656	0.02758110325
657	0.02757649202
658	0.02757520588
659	0.02757291084
660	0.02756891536
661	0.02756729915
662	0.02756500223
663	0.02755703624
664	0.02755523322
665	0.02754511962
666	0.02754320094
667	0.027539845
668	0.0275381217
669	0.02753616313
670	0.02753417481
671	0.02753169693
672	0.02752776258
673	0.02752744335
674	0.02752304481
675	0.02752212816
676	0.02752164177
677	0.02751988089
678	0.02751878911
679	0.02751669604
680	0.02751421947
681	0.02751368815
682	0.02750572919
683	0.02750436819
684	0.02750097006
685	0.02750005834
686	0.02749721341
687	0.02749520206
688	0.02749501423
689	0.02748863289
690	0.02748461643
691	0.0274829766
692	0.02747933918
693	0.02747380945
694	0.02746904739
695	0.02746750491
696	0.02746309415
697	0.02745474408
698	0.02745180866
699	0.02744754357
700	0.02744442705
701	0.02744370733
702	0.02744160893
703	0.027437066
704	0.02743537398
705	0.0274327235
706	0.02743176699
707	0.02743127682
708	0.02742942897
709	0.02742909991
710	0.02742718061
711	0.02742415281
712	0.02742276095
713	0.02741541283
714	0.02740701044
715	0.0274032009
716	0.02739815334
717	0.02739615425
718	0.02738968167
719	0.02738535074
720	0.02738250805
721	0.02737879117
722	0.02737638728
723	0.02737189197
724	0.02736969001
725	0.02736744462
726	0.0273628563
727	0.02735914221
728	0.02735474364
729	0.02735458252
730	0.02735221853
731	0.0273504067
732	0.02734484308
733	0.02734310073
734	0.02733911292
735	0.02733705914
736	0.02733322921
737	0.02732332326
738	0.02731884805
739	0.02731609242
740	0.02731532452
741	0.02731034573
742	0.02730641932
743	0.02730519643
744	0.02729918274
745	0.02729616381
746	0.02729614056
747	0.02729282246
748	0.02729092856
749	0.02728879369
750	0.02728448249
751	0.02728036113
752	0.02727307451
753	0.02727128517
754	0.0272701711
755	0.02726835975
756	0.02726401164
757	0.02726265235
758	0.0272614482
759	0.02725711499
760	0.02725518888
761	0.02725157776
762	0.02725098859
763	0.02725086692
764	0.02724627539
765	0.02724556048
766	0.02724427542
767	0.02724328985
768	0.02724233851
769	0.02723744922
770	0.02723587674
771	0.02723171793
772	0.02722859391
773	0.02722657586
774	0.02722370058
775	0.0272226282
776	0.02721804921
777	0.02721328071
778	0.02721053733
779	0.02720679253
780	0.0272046079
781	0.02720280109
782	0.02719882935
783	0.02719393597
784	0.02719128698
785	0.02718847663
786	0.02718683808
787	0.02718007196
788	0.02717928914
789	0.02717661312
790	0.02717530819
791	0.02717084681
792	0.02717031507
793	0.027167206
794	0.02715770684
795	0.02715600704
796	0.02715066763
797	0.02714468823
798	0.02714159279
799	0.02713748721
800	0.02713499969
801	0.02713470008
802	0.02713299561
803	0.02713136326
804	0.02712632107
805	0.02712563125
806	0.02712552657
807	0.02712454471
808	0.02712314347
809	0.02711762767
810	0.02711524152
811	0.02711522651
812	0.02711500748
813	0.02711388323
814	0.02710938338
815	0.02710614227
816	0.02710194567
817	0.02710084483
818	0.02709599835
819	0.02709198345
820	0.02708658982
821	0.02708376224
822	0.02708248049
823	0.0270810779
824	0.02707518822
825	0.0270715906
826	0.02707032244
827	0.0270672391
828	0.02706706004
829	0.02706615199
830	0.02706538704
831	0.02706081324
832	0.02705618252
833	0.02705424058
834	0.027053785
835	0.02705089435
836	0.02705034037
837	0.02704477027
838	0.0270429908
839	0.02703824624
840	0.02702707897
841	0.02702311784
842	0.02701971596
843	0.02701789792
844	0.02701687068
845	0.02701009542
846	0.02700466774
847	0.02700256428
848	0.02699935264
849	0.0269977587
850	0.02699622583
851	0.02699361223
852	0.02699189596
853	0.02699024954
854	0.02698840412
855	0.02698753498
856	0.02698657297
857	0.02698299248
858	0.02697828053
859	0.02697389201
860	0.02697369988
861	0.02696866232
862	0.02696739039
863	0.02696642568
864	0.02696509278
865	0.02696409592
866	0.02696207042
867	0.0269581904
868	0.02695541352
869	0.02694828937
870	0.0269470528
871	0.02694503191
872	0.02693207132
873	0.02692765457
874	0.02692305521
875	0.02692204918
876	0.02691892984
877	0.02691483942
878	0.02691162686
879	0.02690975764
880	0.02690795651
881	0.02690765273
882	0.02690630865
883	0.02690469215
884	0.02690415555
885	0.02690254606
886	0.02689976719
887	0.02689542166
888	0.02689177614
889	0.02688670836
890	0.02688302513
891	0.02687885768
892	0.0268775007
893	0.02687740502
894	0.02687503179
895	0.02686956642
896	0.0268651577
897	0.02686386245
898	0.02685970363
899	0.0268531198
900	0.02685154529
901	0.02685049168
902	0.02684970265
903	0.02684719989
904	0.02684292494
905	0.0268405988
906	0.02683948073
907	0.0268365301
908	0.02683074703
909	0.02682892684
910	0.02682807785
911	0.02682737795
912	0.02682567622
913	0.02682230041
914	0.02681956062
915	0.02681735742
916	0.0268156621
917	0.02681336024
918	0.02681041019
919	0.02681000095
920	0.02680377731
921	0.02680290022
922	0.02680043965
923	0.02679353477
924	0.02679237845
925	0.02679147716
926	0.02678980575
927	0.0267881845
928	0.0267878448
929	0.02678696032
930	0.02678366413
931	0.02678192954
932	0.02678093085
933	0.0267806544
934	0.02677854381
935	0.0267765524
936	0.02677275473
937	0.02676882493
938	0.02676846794
939	0.02676657886
940	0.02676239848
941	0.02675718881
942	0.0267551338
943	0.02675429072
944	0.02675220026
945	0.02675038662
946	0.02674801911
947	0.02674698947
948	0.02674526685
949	0.02674472125
950	0.02674166432
951	0.0267411379
952	0.02674102606
953	0.026738054
954	0.02673217308
955	0.02672762483
956	0.0267261854
957	0.02672495908
958	0.02672350907
959	0.02672261446
960	0.02672191724
961	0.0267200871
962	0.02671880381
963	0.02671712577
964	0.02671564305
965	0.02671511594
966	0.02671375003
967	0.02671293567
968	0.02670913673
969	0.02670749671
970	0.02670679541
971	0.02670259632
972	0.02669970752
973	0.02669592011
974	0.02669219709
975	0.02668712188
976	0.02668560974
977	0.02668246134
978	0.02668050281
979	0.02667916897
980	0.02667868443
981	0.02667747663
982	0.02667253928
983	0.02667226088
984	0.02666815829
985	0.02666783132
986	0.02666697295
987	0.02666671143
988	0.02666589676
989	0.02666424163
990	0.02666115799
991	0.02665473245
992	0.02665070958
993	0.02664954118
994	0.02664829769
995	0.0266437883
996	0.02664205602
997	0.02664116504
998	0.02663986581
999	0.02663966551
1000	0.02663898637
1001	0.0266358706
1002	0.02663476683
1003	0.02663354494
1004	0.02663262211
1005	0.02662755322
1006	0.0266264104
1007	0.02662592284
1008	0.02662350973
1009	0.02662015759
1010	0.02661750131
1011	0.0266147616
1012	0.02661346638
1013	0.02661021875
1014	0.02660664172
1015	0.02660579181
1016	0.02660230311
1017	0.02660131022
1018	0.02660100876
1019	0.02659956965
1020	0.02659648465
1021	0.02659326371
1022	0.02658986305
1023	0.02658927766
1024	0.026587545
1025	0.02658556574
1026	0.02658232762
1027	0.02658151907
1028	0.02657849867
1029	0.02657237065
1030	0.02657153723
1031	0.02657074565
1032	0.02657050388
1033	0.0265693477
1034	0.0265656782
1035	0.0265642959
1036	0.02655982942
1037	0.02655780063
1038	0.02655578302
1039	0.02655361407
1040	0.02655298929
1041	0.026550609
1042	0.02654630278
1043	0.02654548761
1044	0.02654462523
1045	0.02653877171
1046	0.02653426468
1047	0.02653120047
1048	0.02652776429
1049	0.02652412287
1050	0.02651930479
1051	0.02651098836
1052	0.02650832347
1053	0.02650458135
1054	0.02650099258
1055	0.02649599695
1056	0.02649534543
1057	0.02649303252
1058	0.02648774156
1059	0.02648764624
1060	0.02648251506
1061	0.02648067927
1062	0.02647656558
1063	0.026467583
1064	0.02646576537
1065	0.02646496257
1066	0.02646236371
1067	0.02646172145
1068	0.02645719737
1069	0.02645461879
1070	0.02645036832
1071	0.02644947553
1072	0.02644903929
1073	0.02644484272
1074	0.02644378692
1075	0.02644196855
1076	0.02643879548
1077	0.02643647518
1078	0.02643565258
1079	0.02643446618
1080	0.02643250145
1081	0.02642962877
1082	0.02642921451
1083	0.02642801286
1084	0.02642208879
1085	0.02641393941
1086	0.0264116186
1087	0.02640741141
1088	0.02640305466
1089	0.02640247048
1090	0.02640045719
1091	0.02639939322
1092	0.02639791222
1093	0.02639500206
1094	0.02639281888
1095	0.02639116105
1096	0.02639075896
1097	0.02638282727
1098	0.0263817859
1099	0.02637979393
1100	0.02637839091
1101	0.02637702689
1102	0.02637637239
1103	0.02637232919
1104	0.02637053229
1105	0.02636821794
1106	0.02636405038
1107	0.02636184276
1108	0.02635624905
1109	0.02635327764
1110	0.0263476546
1111	0.02634593658
1112	0.02634354763
1113	0.02634225324
1114	0.02634048218
1115	0.02633966592
1116	0.02633559207
1117	0.02633501358
1118	0.02633259324
1119	0.0263301932
1120	0.02632900953
1121	0.02632867391
1122	0.02632293157
1123	0.02632080094
1124	0.02631791917
1125	0.02631675719
1126	0.02631604213
1127	0.02631419692
1128	0.02631115907
1129	0.02630846542
1130	0.02630504254
1131	0.02630464074
1132	0.02630162214
1133	0.02630076475
1134	0.02629832212
1135	0.0262957211
1136	0.02629327208
1137	0.0262888571
1138	0.02628718954
1139	0.02628221225
1140	0.0262708524
1141	0.02626915054
1142	0.02626486275
1143	0.02626306212
1144	0.02626180604
1145	0.02626102032
1146	0.02625881473
1147	0.02625794543
1148	0.02625632714
1149	0.02625536805
1150	0.02625395808
1151	0.02625298361
1152	0.02624930184
1153	0.02624898024
1154	0.0262440039
1155	0.0262390701
1156	0.02623534925
1157	0.02623334904
1158	0.0262300516
1159	0.02622718195
1160	0.02622509202
1161	0.02622256674
1162	0.02621952738
1163	0.0262160782
1164	0.02621356519
1165	0.02621249475
1166	0.02621144181
1167	0.0262105462
1168	0.02620726836
1169	0.02620531582
1170	0.0262031911
1171	0.02620093274
1172	0.02619948207
1173	0.02619114481
1174	0.02618893549
1175	0.0261879575
1176	0.02618613456
1177	0.02618344862
1178	0.02618249889
1179	0.02617799127
1180	0.02617738675
1181	0.02617621336
1182	0.02617392242
1183	0.0261701878
1184	0.02616864315
1185	0.02616795754
1186	0.02616659781
1187	0.02616468893
1188	0.02616385524
1189	0.02616297696
1190	0.02615988729
1191	0.02615874696
1192	0.0261581522
1193	0.02615565304
1194	0.02615423155
1195	0.02615398648
1196	0.02615258418
1197	0.02615206047
1198	0.02615182856
1199	0.02614957883
1200	0.02614772581
1201	0.02614458975
1202	0.0261357033
1203	0.02613491005
1204	0.02613404444
1205	0.02613130957
1206	0.02612471952
1207	0.02611637805
1208	0.0261156785
1209	0.02611174423
1210	0.02611075363
1211	0.02610980355
1212	0.02610898695
1213	0.02610704327
1214	0.0261057648
1215	0.02610428099
1216	0.02610225293
1217	0.02610160968
1218	0.02609938982
1219	0.02609909729
1220	0.02609849866
1221	0.02609498601
1222	0.02608991546
1223	0.02608821361
1224	0.02608706055
1225	0.02608563746
1226	0.02608405276
1227	0.02608325921
1228	0.02608151048
1229	0.02607908724
1230	0.02607551636
1231	0.02607445055
1232	0.02607230543
1233	0.02606615147
1234	0.02606485463
1235	0.02605877064
1236	0.02605615859
1237	0.02605469183
1238	0.02605427434
1239	0.02605135171
1240	0.02604985531
1241	0.02604484234
1242	0.02604384692
1243	0.02604284609
1244	0.02604063543
1245	0.02603581452
1246	0.02603146305
1247	0.02603058326
1248	0.02602769813
1249	0.02602608093
1250	0.02602498782
1251	0.02602226131
1252	0.02602088199
1253	0.0260208087
1254	0.02601621667
1255	0.02601356423
1256	0.02601231782
1257	0.02601027409
1258	0.02600767009
1259	0.0260068035
1260	0.02600292647
1261	0.02599865862
1262	0.02599761229
1263	0.02599596449
1264	0.02599393011
1265	0.02599323762
1266	0.02599045413
1267	0.02598850069
1268	0.02598569183
1269	0.02598262341
1270	0.02598155394
1271	0.02597799704
1272	0.02597639703
1273	0.02597508048
1274	0.02597433834
1275	0.02597287057
1276	0.02597092843
1277	0.02596938071
1278	0.02596804435
1279	0.02596713504
1280	0.0259651597
1281	0.02596281877
1282	0.02596160855
1283	0.02595966827
1284	0.02595577243
1285	0.02595414685
1286	0.02595087289
1287	0.02594692555
1288	0.02594656187
1289	0.0259437078
1290	0.02594263932
1291	0.02594093447
1292	0.02594031601
1293	0.02593630392
1294	0.02593571112
1295	0.02593522804
1296	0.02593039734
1297	0.02592824613
1298	0.02592437838
1299	0.02592201602
1300	0.02592173904
1301	0.02592021704
1302	0.02591934224
1303	0.02591558983
1304	0.02591249153
1305	0.02591003753
1306	0.02590787755
1307	0.02590657583
1308	0.02590441798
1309	0.02590351747
1310	0.02590070018
1311	0.02589753238
1312	0.02589664505
1313	0.02589406638
1314	0.02588976343
1315	0.02588929796
1316	0.02588688959
1317	0.02588653625
1318	0.02588545194
1319	0.02588514183
1320	0.02588380934
1321	0.02588132857
1322	0.02587927961
1323	0.02587902828
1324	0.02587304283
1325	0.02587155609
1326	0.02587037352
1327	0.02586650907
1328	0.02586478109
1329	0.02586391024
1330	0.02586189872
1331	0.02585942015
1332	0.02585639969
1333	0.02585592879
1334	0.02585562748
1335	0.02585405864
1336	0.02585121574
1337	0.02584898958
1338	0.0258479267
1339	0.02584773172
1340	0.02584682649
1341	0.02584332884
1342	0.02583976419
1343	0.02583908064
1344	0.02583217597
1345	0.02583199188
1346	0.02583109569
1347	0.02583012396
1348	0.02582990981
1349	0.02582548019
1350	0.02582372979
1351	0.02581868313
1352	0.02581749782
1353	0.02581500556
1354	0.02580823412
1355	0.02580752562
1356	0.02580624467
1357	0.02580499521
1358	0.02580301711
1359	0.02580219545
1360	0.02580084503
1361	0.02579894177
1362	0.02579684746
1363	0.0257958215
1364	0.02579493476
1365	0.02579194839
1366	0.02578967544
1367	0.0257883893
1368	0.02578675262
1369	0.02578536905
1370	0.02578532921
1371	0.02578291449
1372	0.02578274147
1373	0.02578173004
1374	0.02577959983
1375	0.02577375973
1376	0.02577294048
1377	0.025770191
1378	0.02576939329
1379	0.02576382827
1380	0.02576204512
1381	0.0257604271
1382	0.0257585993
1383	0.02575603508
1384	0.02575518449
1385	0.02575389881
1386	0.02575022615
1387	0.02574613617
1388	0.02574414113
1389	0.02574056306
1390	0.02574040855
1391	0.0257384263
1392	0.02573810206
1393	0.02573693922
1394	0.02573597925
1395	0.02573330568
1396	0.02573243119
1397	0.02573182323
1398	0.02572955644
1399	0.02572706858
1400	0.02572628164
1401	0.02572612361
1402	0.02572515641
1403	0.02572135413
1404	0.02572062541
1405	0.02571693381
1406	0.02571449648
1407	0.02571180059
1408	0.02571113229
1409	0.02570983502
1410	0.0257081679
1411	0.02570651852
1412	0.02570315548
1413	0.02570292323
1414	0.0257022442
1415	0.02570018966
1416	0.025700065
1417	0.02569934958
1418	0.02569702179
1419	0.02569628534
1420	0.02569476777
1421	0.0256933229
1422	0.0256931393
1423	0.0256916142
1424	0.02569055463
1425	0.02568927436
1426	0.02568676052
1427	0.02568590421
1428	0.02568484836
1429	0.02568014368
1430	0.02567931981
1431	0.02567701713
1432	0.02567642965
1433	0.02567589025
1434	0.02567045105
1435	0.02566955785
1436	0.02566786525
1437	0.02566628093
1438	0.02566477901
1439	0.02566373075
1440	0.0256622449
1441	0.02566088809
1442	0.02565933942
1443	0.02565863835
1444	0.02565778982
1445	0.02565390948
1446	0.02565145743
1447	0.02565124838
1448	0.02564993467
1449	0.02564674216
1450	0.02564569697
1451	0.02564441647
1452	0.02564343646
1453	0.02564203232
1454	0.02564118891
1455	0.02563978678
1456	0.02563870459
1457	0.02563819905
1458	0.02563737422
1459	0.02563565439
1460	0.02563449886
1461	0.02563244282
1462	0.0256318121
1463	0.02562786293
1464	0.02562553901
1465	0.02562524389
1466	0.02562374075
1467	0.02562122068
1468	0.02562013913
1469	0.02561872567
1470	0.02561711254
1471	0.02561647503
1472	0.02561482593
1473	0.02561373121
1474	0.02561254728
1475	0.02561172066
1476	0.02561117558
1477	0.02560976359
1478	0.02560766083
1479	0.02560550169
1480	0.02560452447
1481	0.02560074015
1482	0.02559980206
1483	0.02559802742
1484	0.0255962581
1485	0.02559417247
1486	0.02559343151
1487	0.02559318238
1488	0.02559002055
1489	0.0255875126
1490	0.02558531727
1491	0.02558344391
1492	0.0255818247
1493	0.0255786354
1494	0.02557553738
1495	0.02557435746
1496	0.02557304676
1497	0.02557108829
1498	0.02557064556
